Ticker,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Net Income Com,EPS,EPS Diluted,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Total liabilities,Total shareholders equity,Net Debt,Depreciation & Amortization,Operating Cash Flow,Capital Expenditure,Free Cash Flow,priceEarningsToGrowthRatio,dividendYield,enterpriseValueMultiple,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,inventoryTurnover,assetTurnover,currentRatio,quickRatio,debtRatio,debtEquityRatio,interestCoverage,Revenue per Share,Book Value per Share,Market Cap,Enterprise Value,PE ratio,PFCF ratio,EV to Sales,Enterprise Value over EBITDA,Earnings Yield,Debt to Equity,Debt to Assets,ROIC,Working Capital,ROE,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth,Asset Growth,Book Value per Share Growth,Debt Growth,Sector,2015 PRICE VAR [%],Class
SPSC,127947000.0,0.2257,39991000.0,87956000.0,13494000.0,67223000.0,83573000.0,4383000.0,0.0,4112000.0,1408000.0,2704000.0,2704000.0,0.085,0.08,0.0,0.6874,0.099,0.0321,0.021,0.072,12682000.0,4112000.0,130795000.0,0.0,130795000.0,15422000.0,0.0,162194000.0,243775000.0,3961000.0,0.0,24560000.0,0.0,0.0,38684000.0,205091000.0,-130795000.0,8570000.0,16788000.0,-7582000.0,9206000.0,29.84733508,0.0,21.24082482,0.021133751,0.0181,0.0132,0.031,0.0,0.524856938,4.7095,3.58831132,0.0,0.0,0.0,3.9402,6.316,921832427.3,791037427.3,58.8168125,51.7294375,6.1825,25.603525,0.003,0.0,0.0,0.031,137634000,0.0132,0.2113,1.2574875,1.1228,1.5229,1.4286,-0.0798,-0.266,0.0915,-0.0039,0.0,Technology,26.25426778,1
RUBI,125295000.0,0.435875,20754000.0,104541000.0,21775625.0,100601000.0,123319000.0,-18778000.0,110000.0,-18501000.0,172000.0,-18673000.0,-19789000.0,-0.7,-0.7,0.0,0.8344,-0.047,-0.1468,-0.158,-0.1025,-5874000.0,-18391000.0,97196000.0,5000000.0,104710000.0,133267000.0,0.0,237977000.0,296481000.0,151021000.0,105000.0,154402000.0,0.0,105000.0,167729000.0,128752000.0,-104605000.0,12517000.0,6645000.0,-19485000.0,-12840000.0,16.20936225,0.0,10.55393306,-0.149032284,-0.179125,-0.145,-0.1088625,0.0,0.422607182,1.541,1.541281849,0.0004,0.0008,-11.0748375,4.4404,4.563,580327273.7,475722273.7,0.0,0.0,3.7968,0.0,-0.0434,0.0008,0.0004,-0.1088625,83575000,-0.145,0.5262125,-1.1069,-1.018,-0.4666,0.4017,-0.685,-1.97835,0.48485,0.41255,-0.3368375,Technology,2.556108628,1
EGAN,70262000.0,0.1931,23462000.0,46800000.0,9963000.0,40896000.0,50859000.0,-4059000.0,181000.0,-4655000.0,591000.0,-5246000.0,-5246000.0,-0.21,-0.21,0.0,0.6661,-0.034,-0.0637,-0.075,-0.0915,-2366000.0,-4474000.0,8815000.0,0.0,8815000.0,11163000.0,0.0,22191000.0,32647000.0,2162000.0,1809000.0,24076000.0,4208000.0,6017000.0,29598000.0,3049000.0,-2798000.0,2108000.0,-4659000.0,-1772000.0,-6431000.0,16.20936225,0.0,10.55393306,-0.074663403,-0.179125,-0.2426125,-0.1088625,0.0,2.152173247,0.922,0.829789001,0.1843,1.9734,-11.0748375,2.7713,0.12,172326321.9,169528321.9,0.0,0.0,2.4128,0.0,-0.031,1.9734,0.1843,-0.1088625,-1885000,-0.24205,0.1447,-1.1198125,-1.018,-1.4557,-1.255675,-1.1847875,-1.8507,-0.2501,-0.35185,-0.2045,Technology,-16.79686867,0
ARW,5811623250.0,0.0661,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,5.05,4.98,0.0,0.1316,0.042,0.0351,0.022,0.0242,955021000.0,704315387.1,400355000.0,0.0,400355000.0,719095625.0,243529375.0,1679544766.0,11956184656.0,431050863.6,13454000.0,925910625.0,1354699625.0,2081352000.0,7722981625.0,3681276750.0,257066361.9,156048000.0,673301000.0,-122505000.0,367551375.0,11.469437,0.0,8.565831275,0.021874133,0.13,0.1199,0.0768,10.1137,1.830970879,1.547,1.103833816,0.1674,0.5011,6.8886,69.69345,41.476125,5610002904.0,7290999904.0,11.4634,10.371,0.3202,7.6344,0.0872,0.5011,0.1674,0.0768,554673000,0.1199,0.0734,0.1476,0.0991,0.2469,0.2982,0.4939,0.6465,0.031,0.0328,-0.075,Technology,-5.675484679,0
ACLS,203051000.0,0.0379,132887000.0,70164000.0,21775625.0,44671000.0,80825000.0,-10661000.0,1069000.0,-10167000.0,1099000.0,-11266000.0,-11266000.0,-0.4,-0.4,0.0,0.3455,-0.022,-0.0448,-0.055,-0.0834,-4509000.0,-9098000.0,31578000.0,0.0,31578000.0,42794000.0,104063000.0,185135000.0,227654000.0,21605000.0,14530000.0,52098000.0,0.0,14530000.0,59302000.0,168352000.0,-17048000.0,4589000.0,-16045000.0,-896000.0,-16941000.0,16.20936225,0.0,10.55393306,-0.055483598,-0.0689,-0.0669,-0.042,2.032,0.891928101,3.554,1.427540405,0.0638,0.0863,-8.5108,7.2877,6.042,286731786.2,269683786.2,0.0,0.0,1.3282,0.0,-0.0391,0.0863,0.0638,-0.042,133037000,-0.0669,0.0328,0.4185,0.2707,0.3429,0.375,-0.0667,-0.068,-0.0252,-0.0657,-0.0313,Technology,1.568625984,1
DSGX,151294000.0,0.1924,49043000.0,102251000.0,21775625.0,37190000.0,87582000.0,14669000.0,993000.0,13733000.0,4121000.0,9612000.0,9612000.0,0.15,0.15,0.0,0.6758,0.239,0.0973,0.064,0.2659,36121000.0,14726000.0,62705000.0,0.0,62705000.0,20558000.0,1350000.0,110229000.0,344477000.0,7027000.0,8618000.0,44290000.0,31787000.0,40405000.0,94317000.0,250160000.0,4745816.0,21395000.0,42614000.0,-2385000.0,40229000.0,3.220970583,0.002559596,2.615985161,0.063531931,0.1286,0.0384,0.0373,24.3218125,0.439199134,2.489,1.879950327,0.1173,0.1615,14.8298,2.4076,3.981,914907044.1,1148673600.0,58.8168125,22.4627,2.2776,10.0823,0.0104,0.1615,0.1173,0.0373,65939000,0.0384,0.2103,-0.1471,-0.1468,-0.3991,-0.4231,0.4045,0.4986,0.2476,0.0454,0.0,Technology,36.32043821,1
JASO,5811623250.0,0.06185,2893247664.0,1756000000.0,21775625.0,818209625.0,1094000000.0,660809250.0,103553750.0,520000000.0,73000000.0,414820319.0,412967495.5,5.34,5.24,0.0,0.155453258,0.127036119,0.064359065,0.037535411,0.0342,976678204.7,704315387.1,668219250.0,0.0,84388500.0,719095625.0,243529375.0,1679544766.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,1902000000.0,7722981625.0,3681276750.0,257066361.9,274576875.0,526000000.0,-329093375.0,-124000000.0,16.20936225,0.002559596,10.55393306,0.056318405,0.0558,0.07795,0.0425,3.3761,0.501582196,2.005,1.427704052,0.1711,0.3893,1.3205,11.4906,10.419,914907044.1,1148673600.0,14.68245,8.99375,2.2776,10.0823,0.0362,0.3893,0.1711,0.0425,97410000,0.078,0.0722,0.0655,0.061,0.0591,0.0963,0.00735,-0.0882,0.0622,0.0371,0.0,Technology,16.16765708,1
MODN,81756000.0,-0.1977,37744000.0,44012000.0,18710000.0,45669000.0,64405000.0,-20393000.0,0.0,-20497000.0,384000.0,-20881000.0,-20881000.0,-0.86,-0.86,0.0,0.5383,-0.205,-0.2507,-0.2,-0.1011,-16781000.0,-20497000.0,101006000.0,0.0,101006000.0,15203000.0,0.0,118874000.0,129131000.0,1369000.0,0.0,36504000.0,0.0,0.0,40167000.0,88964000.0,-101006000.0,3716000.0,-6050000.0,-2216000.0,-8266000.0,16.20936225,0.0,10.55393306,-0.18782313,-0.179125,-0.2347,0.0,0.0,0.633124501,3.256,3.183459347,0.0,0.0,0.0,3.3508,3.646,245062678.2,144056678.2,0.0,0.0,1.762,0.0,-0.0872,0.0,0.0,0.0,82370000,-0.2347,-0.2102,-1.1198125,-1.018,-1.4557,-1.255675,-1.1847875,-0.4902,-0.0397,-0.35185,-0.3368375,Technology,5.084745458,1
PCTY,108687000.0,0.4062,55094000.0,53593000.0,10355000.0,50256000.0,60611000.0,-7018000.0,0.0,-9137000.0,255000.0,-9392000.0,-9392000.0,-0.26,-0.26,0.0,0.4931,-0.026,-0.0841,-0.086,-0.0351,-2801000.0,-9137000.0,78848000.0,0.0,78848000.0,756000.0,0.0,500265000.0,528151000.0,2133000.0,0.0,433128000.0,0.0,0.0,437017000.0,91134000.0,-78848000.0,6336000.0,7199000.0,-11016000.0,-3817000.0,16.20936225,0.0,10.55393306,-0.086413278,-0.117,-0.1031,-0.1088625,0.0,0.205787739,1.155,0.183788626,0.0,0.0,0.0,2.9609,2.483,1072063610.0,993215609.7,0.0,0.0,9.1383,0.0,-0.012,0.0,0.0,-0.1088625,67137000,-0.1031,0.4243,-1.1198125,-1.018,-1.4557,-1.255675,0.1559,-1.97835,0.3975,0.41255,-0.3368375,Technology,57.96649442,1
ASUR,27206000.0,0.068,6314000.0,20892000.0,3310000.0,13999000.0,19308000.0,1584000.0,1346000.0,-145000.0,117000.0,-262000.0,-262000.0,-0.04,-0.04,0.0,0.7679,0.148,0.0441,-0.01,0.0712,4022000.0,1201000.0,320000.0,0.0,320000.0,5295000.0,170000.0,7088000.0,34468000.0,1533000.0,750000.0,14402000.0,14381000.0,15131000.0,29997000.0,4471000.0,14811000.0,2821000.0,2706000.0,-769000.0,1937000.0,16.20936225,0.0,12.05675286,-0.009630229,0.0454,-0.0586,0.0483,24.3218125,0.789311825,0.492,0.389876406,0.439,2.428325,0.8923,4.5328,0.745,34059225.48,48870225.48,0.0,17.4452,1.7963,12.1507,-0.0071,2.428325,0.439,0.0483,-7314000,-0.0586,0.0968,0.3663,1.0256,0.8424,0.8621,0.3363,0.1797,-0.0322,0.0,-0.1103,Technology,-17.99999584,0
AEHR,19684000.0,0.1938,9462000.0,10222000.0,3402000.0,6323000.0,9725000.0,497000.0,26000.0,407000.0,-15000.0,422000.0,422000.0,0.04,0.04,0.0,0.5193,0.029,0.022,0.021,-0.0455,574000.0,433000.0,1809000.0,0.0,1809000.0,3390000.0,6148000.0,11673000.0,12225000.0,1892000.0,777000.0,5117000.0,0.0,777000.0,5196000.0,7050000.0,-1032000.0,141000.0,-607000.0,-289000.0,-896000.0,29.84733508,0.0,21.24082482,0.021438732,0.06,0.0599,0.0509,3.4183,1.610143149,2.281,1.016025015,0.0636,0.1102,16.6538,1.8097,0.648,24941346.44,23909346.44,56.5,0.0,1.2147,25.603525,0.0177,0.1102,0.0636,0.0509,6556000,0.0599,0.5086,1.1296,1.1228,1.1234,1.1111,-0.9581,-1.0503,0.1139,0.2343,-0.2943,Technology,-31.63636381,0
BMI,364768000.0,0.0917,233626000.0,131142000.0,0.0,85095000.0,85095000.0,46047000.0,1135000.0,44912000.0,15234000.0,29678000.0,29678000.0,1.04,1.03,0.37,0.3595,0.169,0.1262,0.081,0.0642,61711000.0,46047000.0,6656000.0,0.0,6656000.0,53967000.0,71774000.0,141105000.0,341158000.0,16059000.0,44812500.0,107075000.0,0.0,75927000.0,126827000.0,214331000.0,69271000.0,15664000.0,35735000.0,-12332000.0,23403000.0,27.16316411,0.013189879,13.17114266,0.081361304,0.2562,0.1385,0.0949,5.4971,1.069205471,1.318,0.566173243,0.2226,0.3543,18.4580625,12.7483,7.491,857575629.1,926846629.1,28.5337,36.2813,2.5409,15.0191,0.035,0.3543,0.2226,0.0949,34030000,0.1385,0.121,0.1775,0.1775,0.2056,0.2164,0.0263,0.1412,0.0794,0.0947,0.084,Technology,2.726698451,1
APPS,24404000.0,0.435875,16558000.0,7846000.0,7869000.0,15501000.0,23370000.0,-15524000.0,1407000.0,-17474000.0,-272000.0,-17202000.0,-17202000.0,-0.68,-0.68,0.0,0.3215,-0.336,-0.3259875,-0.2,-0.28425,-14211000.0,-16067000.0,22029000.0,0.0,22029000.0,5102000.0,0.0,27481000.0,45095000.0,2943000.0,0.0,11906000.0,0.0,0.0,12144000.0,32951000.0,-22029000.0,1856000.0,-7807000.0,-207000.0,-8014000.0,16.20936225,0.002559596,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,0.0,0.541168644,2.308,2.278767008,0.0,0.0,-11.0748375,0.8881,1.199,129926761.5,107897761.5,0.0,0.0,4.4213,0.0,-0.13175,0.0,0.0,-0.1088625,15575000,-0.24205,0.5262125,-0.4568,-0.4076,-0.359,0.1605,-0.1372,-0.1653,0.48485,0.41255,-0.3368375,Technology,-62.53520956,0
SNPS,2057472000.0,0.0485,456885000.0,1600587000.0,21775625.0,608294000.0,1351870000.0,248717000.0,0.0,272142000.0,13018000.0,259124000.0,259124000.0,1.67,1.64,0.0,0.7779,0.226,0.1323,0.126,0.2158,464968000.0,272142000.0,668219250.0,0.0,448755875.0,326727000.0,0.0,1504735000.0,4775499000.0,397113000.0,30000000.0,925910625.0,45000000.0,75000000.0,1719329000.0,3056170000.0,-168994603.1,192826000.0,550953000.0,-106913000.0,367551375.0,24.52151449,0.0,15.88254443,0.125942905,0.294875,0.0848,0.0639,0.0,0.430839165,1.085,0.94644347,0.0157,0.0245,0.0,13.2694,19.71,6385731203.0,5474969203.0,24.5389,14.3098,2.661,11.7749,0.0408,0.0245,0.0157,0.0639,117976000,0.0848,0.0609,-0.0128,0.009,0.0457,0.0309,0.1092,0.0335,0.0956,0.0838,-0.2857,Technology,5.823671056,1
MIME,88315000.0,0.06185,28673000.0,59642000.0,12844000.0,58158000.0,71002000.0,-11360000.0,542000.0,-16871000.0,19000.0,-16890000.0,-16890000.0,-0.53,-0.53,0.0,0.6753,-0.083,-0.1849,-0.191,-0.2135,-7371000.0,-16329000.0,72557500.0,0.0,84388500.0,42400000.0,1758930.0,275370000.0,1089263000.0,25105673.72,2798000.0,121802000.0,73960000.0,172970500.0,588619000.0,345400000.0,4745816.0,8958000.0,-967000.0,-17888000.0,-18855000.0,16.20936225,0.002559596,10.55393306,0.056318405,0.0558,0.07795,0.0425,3.3761,0.501582196,2.005,1.427704052,0.1711,0.3893,1.3205,2.7843,10.419,527528860.7,428279860.7,58.8168125,30.6429,3.0194,25.603525,0.001,0.3893,0.1711,0.0425,97410000,0.078,0.0722,0.0655,0.061,0.0591,0.0963,0.00735,-0.0882,0.0622,0.0371,0.0,Technology,-4.950494863,0
NATI,1243862000.0,0.0608,318132000.0,925730000.0,21775625.0,553110000.0,780543000.0,145187000.0,0.0,144001000.0,17668000.0,126333000.0,126333000.0,0.99,0.99,0.6,0.7442,0.172,0.1158,0.102,0.1,214207000.0,144001000.0,274030000.0,5000000.0,448755875.0,202329000.0,173052000.0,947820000.0,1455491000.0,58603000.0,0.0,247657000.0,0.0,0.0,337995000.0,1117496000.0,-168994603.1,70206000.0,195110000.0,-70725000.0,124385000.0,28.02828821,0.021544536,17.80953813,0.101565125,0.131,0.1131,0.1232,7.2074,0.854599582,3.827,2.719575865,0.0,0.0,0.0,9.7919,8.797,3966651942.0,3495458942.0,31.404,31.7511,2.8102,16.3181,0.0318,0.0,0.0,0.1232,554673000,0.1131,0.0674,0.482,0.4722,0.5691,0.5231,0.1512,0.1647,0.0833,0.071,0.0,Technology,-5.52370491,0
PLXS,2378249000.0,0.0674,2152680000.0,225569000.0,0.0,113682000.0,124962000.0,100607000.0,12295000.0,93325000.0,6112000.0,87213000.0,87213000.0,2.58,2.52,0.0,0.0948,0.065,0.0444,0.037,0.0109,153484000.0,105620000.0,346591000.0,0.0,346591000.0,324072000.0,243529375.0,1230839000.0,1609026000.0,396363000.0,4368000.0,547315000.0,262046000.0,266414000.0,827893000.0,781133000.0,-80177000.0,47864000.0,88432000.0,-62567000.0,25865000.0,14.65089723,0.0,12.29043874,0.036671097,0.0856,0.1116,0.0874,5.1146,1.478067477,2.249,1.225369303,0.1656,0.3411,8.5905,69.69345,23.121,1276363353.0,1196186353.0,14.6589,49.4007,0.503,7.7936,0.0682,0.3411,0.1656,0.0874,554673000,0.1116,0.0581,0.0819,0.0412,0.0602,0.075,-0.5741,-0.7424,0.1114,0.1351,0.0194,Technology,-13.92655058,0
MANT,1773981000.0,-0.2321,1524208000.0,249773000.0,0.0,154957000.0,154957000.0,94816000.0,5802000.0,78819000.0,31525000.0,47294000.0,47294000.0,1.27,1.27,0.84,0.1408,0.065,0.0477,0.027,0.0651,115067000.0,84621000.0,23781000.0,0.0,23781000.0,377156000.0,0.0,419144000.0,1487402000.0,149506000.0,0.0,223653000.0,0.0,0.0,332623000.0,1154779000.0,-23781000.0,30446000.0,126925000.0,-11482000.0,115443000.0,21.59916726,0.030652631,9.084203261,0.026659812,0.2138,0.041,0.0478,24.3218125,1.192670845,1.874,1.792674366,0.0,0.0,14.5848,47.5925,30.981,1126803601.0,1103022601.0,23.8031,9.7607,0.6218,9.5859,0.042,0.0,0.0,0.0478,195491000,0.041,-0.2057,1.2574875,1.1228,1.5229,1.485725,-0.3259,-0.3405,-0.1369,0.0157,-0.3368375,Technology,3.656293476,1
DSPG,143036000.0,-0.0531,85992000.0,57044000.0,21775625.0,22446000.0,57487000.0,-443000.0,0.0,761000.0,-2841000.0,3602000.0,3602000.0,0.16,0.16,0.0,0.3988,0.025,0.0053,0.025,0.0634,3624000.0,761000.0,20544000.0,5000000.0,32675000.0,22200000.0,15635000.0,70510000.0,191179000.0,15282000.0,0.0,31693000.0,0.0,0.0,44556000.0,146623000.0,-32675000.0,2863000.0,10379000.0,-1315000.0,9064000.0,29.84733508,0.0,21.24082482,0.025182472,0.0865,0.0246,-0.0022,10.2282,0.748178409,2.225,1.731454895,0.0,0.0,0.0,6.5111,6.674,234924537.9,202249537.9,58.8168125,26.3451,1.414,25.603525,0.0147,0.0,0.0,-0.0022,38817000,0.0246,-0.0465,-0.6987,-1.018,0.346,0.3333,-0.2167,-0.2529,-0.0056,0.0072,0.0,Technology,-7.902443118,0
SIGM,199000000.0,0.06185,91000000.0,108000000.0,21775625.0,41000000.0,114000000.0,-6000000.0,2563000.0,-8000000.0,3000000.0,-11000000.0,-11000000.0,-0.32,-0.32,0.0,0.542713568,0.070351759,-0.040201005,-0.055276382,0.0342,14000000.0,-8000000.0,64000000.0,5000000.0,8000000.0,28000000.0,20000000.0,82000000.0,216000000.0,16000000.0,2798000.0,42000000.0,73960000.0,172970500.0,57000000.0,158000000.0,-64000000.0,20000000.0,21000000.0,-22000000.0,0.0,16.20936225,0.002559596,10.55393306,0.056318405,0.0558,0.07795,0.0425,3.3761,0.501582196,2.005,1.427704052,0.1711,0.3893,1.3205,11.4906,10.419,914907044.1,1148673600.0,14.68245,8.99375,2.2776,10.0823,0.0362,0.3893,0.1711,0.0425,97410000,0.078,0.0722,0.0655,0.061,0.0591,0.0963,0.00735,-0.0882,0.0622,0.0371,0.0,Technology,-10.09956925,0
BCOV,125017000.0,0.1376,43733000.0,81284000.0,21775625.0,65150000.0,96477000.0,-15193000.0,96000.0,-16633000.0,260000.0,-16893000.0,-16893000.0,-0.53,-0.53,0.0,0.6502,-0.064,-0.1323,-0.135,-0.0245,-7950000.0,-16537000.0,22916000.0,0.0,22916000.0,21463000.0,0.0,48721000.0,127584000.0,1618000.0,1159000.0,44139000.0,0.0,1159000.0,46821000.0,80763000.0,-21757000.0,8587000.0,1485000.0,-4552000.0,-3067000.0,16.20936225,0.0,10.55393306,-0.135125623,-0.179125,-0.2092,-0.1088625,0.0,0.979879922,1.104,1.005437368,0.0091,0.0144,-11.0748375,3.913,2.528,251081746.0,229324746.0,0.0,0.0,1.8343,0.0,-0.0681,0.0144,0.0091,-0.1088625,4582000,-0.2092,0.1119,-0.6455,-0.6003,-0.6462,-0.4722,-0.7971,-1.9013,0.2372,0.1869,0.0,Technology,-19.89664092,0
SYNC,106579000.0,-0.0468,57939000.0,48640000.0,21775625.0,25056000.0,55469000.0,-6829000.0,218000.0,-8110000.0,4821000.0,-12931000.0,-12931000.0,-0.47,-0.47,0.0,0.4564,-0.026,-0.074,-0.121,-0.0778,-2766000.0,-7892000.0,25600000.0,0.0,25600000.0,20479000.0,0.0,48371000.0,66238000.0,12545000.0,1150000.0,22098000.0,1383000.0,2533000.0,23756000.0,42482000.0,-23067000.0,5126000.0,-3309000.0,-4982000.0,-8291000.0,16.20936225,0.0,10.55393306,-0.121327841,-0.179125,-0.2426125,-0.1088625,0.0,1.60903107,2.189,2.085211331,0.0382,0.0596,-11.0748375,3.8912,1.551,54761740.0,31694740.0,0.0,0.0,0.2974,0.0,-0.13175,0.0596,0.0382,-0.1088625,26273000,-0.24205,-0.0679,-1.1198125,-1.018,-1.4557,-1.255675,-1.1847875,-1.97835,-0.1143,-0.1892,-0.1053,Technology,-14.63414436,0
CCIH,223486115.6,0.2288,156047465.3,67438650.31,18789312.24,43888601.87,70262189.22,-2823538.909,1327090.733,-1604455.925,-500000.0,-1104455.925,-1104455.925,-0.0517,-0.0517,0.0,0.3018,0.0108,-0.0012,-0.0008,-0.0925,15031966.42,-277365.1921,71693574.43,4071520.827,75765095.25,51581207.62,0.0,139876170.5,279497578.3,41304326.77,13072973.85,139506780.8,5184371.973,18257345.82,144698256.4,134799321.9,4745816.0,15309331.61,45267355.51,-65944139.49,-20676783.98,16.20936225,0.0,21.24082482,-0.004941944,-0.0097,-0.0082,-0.0228,0.0,0.79959947,0.1616,0.912832353,0.0653,0.1354,-0.209,69.69345,0.3342,914907044.1,1148673600.0,0.0,0.0,2.2776,10.0823,-0.0009,0.1354,0.0653,-0.0228,710000,-0.0082,0.1802,0.9427,0.4995,0.8043,0.7822,1.1893125,-1.97835,0.4526,0.1264,0.4848625,Technology,-11.58798239,0
KODK,2046000000.0,0.06185,1586000000.0,460000000.0,21775625.0,284000000.0,426000000.0,34000000.0,62000000.0,-113000000.0,10000000.0,-123000000.0,-123000000.0,-2.95,-2.95,0.0,0.2248,0.072,-0.0249,-0.06,-0.0836,148000000.0,-51000000.0,668219250.0,0.0,448755875.0,414000000.0,243529375.0,1550000000.0,2556000000.0,212000000.0,5000000.0,599000000.0,672000000.0,677000000.0,2257000000.0,277000000.0,-72000000.0,199000000.0,-128000000.0,-43000000.0,-171000000.0,16.20936225,0.0,15.71829054,-0.060117302,-0.0834,-0.2426125,0.0178,3.3761,0.800469484,2.588,1.941569282,0.2649,2.428325,-0.8226,49.0647,6.643,908753180.3,836753180.3,0.0,0.0,0.409,5.6537,-0.13175,2.428325,0.2649,0.0178,554673000,-0.24205,0.0722,0.0655,0.061,0.0591,0.0963,0.00735,-0.0882,0.0622,0.0371,0.0,Technology,-43.18078779,0
NEWR,63174000.0,0.435875,10780000.0,52394000.0,16496000.0,75334000.0,91830000.0,-39436000.0,64000.0,-40225000.0,0.0,-40225000.0,-40225000.0,-2.58,-2.58,0.0,0.8294,-0.336,-0.3259875,-0.2,-0.28425,-35625000.0,-40161000.0,25054000.0,0.0,25054000.0,5532000.0,0.0,27476000.0,55208000.0,4109000.0,0.0,19450000.0,0.0,0.0,23956000.0,-64665000.0,-25054000.0,4536000.0,-20713000.0,-16226000.0,-36939000.0,16.20936225,0.002559596,10.55393306,-0.18782313,-0.179125,0.3776875,0.0,0.0,1.144290683,1.413,1.572544987,0.0,0.0,-11.0748375,4.0507,-4.146,1605007866.0,1394596866.0,0.0,0.0,10.0652875,0.0,-0.0768,0.0,0.0,0.0,8026000,0.37735,0.5262125,-0.7855,-0.7608,-0.7845,-0.7315,-1.1847875,-1.3422,-0.2821,-0.35185,0.0,Technology,-0.109681695,0
VCRA,95421000.0,-0.069,37236000.0,58185000.0,18089000.0,68175000.0,86264000.0,-28079000.0,0.0,-27973000.0,324000.0,-28297000.0,-28297000.0,-1.12,-1.12,0.0,0.6098,-0.262,-0.2932,-0.2,-0.0704,-24959000.0,-27973000.0,22615000.0,5000000.0,116261000.0,18702000.0,3462000.0,140442000.0,159628000.0,1913000.0,0.0,41250000.0,0.0,0.0,49916000.0,109712000.0,-116261000.0,3014000.0,-4692000.0,-2022000.0,-6714000.0,16.20936225,0.0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,20.9096,0.597771068,3.405,3.271830303,0.0,0.0,0.0,3.7673,4.331,266191112.2,149930112.2,0.0,0.0,1.5712,0.0,-0.1075,0.0,0.0,-0.1088625,99192000,-0.24205,-0.0935,-1.1198125,-1.018,-1.4557,-1.255675,-1.1847875,-0.3351,-0.0779,-0.1508,0.0,Technology,17.19500469,1
QLYS,133579000.0,0.2373,28963000.0,104616000.0,21775625.0,69049000.0,95369000.0,9247000.0,9000.0,8613000.0,-21631000.0,30244000.0,30244000.0,0.92,0.81,0.0,0.7832,0.154,0.0645,0.226,0.2052,20519000.0,8622000.0,76504000.0,5000000.0,127218000.0,32993000.0,0.0,166739000.0,260024000.0,5661000.0,0.0,97161000.0,0.0,0.0,108197000.0,151827000.0,-127218000.0,11897000.0,41423000.0,-14012000.0,27411000.0,29.84733508,0.0,21.24082482,0.226412834,0.294875,0.1992,0.1621,0.0,0.513717964,1.716,1.648922922,0.0,0.0,18.4580625,4.0504,4.604,1257847931.0,1130629931.0,41.0326,45.4182,8.4641,25.603525,0.0244,0.0,0.0,0.1621,69578000,0.1992,0.2559,1.2574875,1.1228,1.5229,1.485725,0.6516,1.398,0.3501,0.41255,-0.3368375,Technology,-11.31064343,0
WIFI,119297000.0,0.1176,84886000.0,34411000.0,14879000.0,33842000.0,52437000.0,-18026000.0,41000.0,-18821000.0,700000.0,-19521000.0,-19521000.0,-0.55,-0.55,0.0,0.2884,0.104,-0.1574,-0.164,-0.28425,12382000.0,-18780000.0,8849000.0,1614000.0,10463000.0,27917000.0,0.0,42296000.0,218615000.0,4004000.0,1184000.0,56785000.0,3006000.0,4190000.0,91185000.0,126402000.0,-6273000.0,31162000.0,21207000.0,-70945000.0,-49738000.0,16.20936225,0.0,21.24082482,-0.16363362,-0.179125,-0.1544,-0.0744,0.0,0.545694486,0.745,0.675882716,0.0192,0.0331,-11.0748375,3.3367,3.535,276779819.4,270506819.4,0.0,0.0,2.2675,21.8468,-0.0717,0.0331,0.0192,-0.0744,-14489000,-0.1544,-0.1627,-1.1198125,-1.018,-1.4557,-1.255675,0.0259,-1.97835,0.0144,-0.0989,0.4848625,Technology,-12.66490828,0
FNJN,4998000.0,0.0,800000.0,4198000.0,0.0,13813000.0,13813000.0,-9615000.0,0.0,-10474000.0,5000.0,-10479000.0,-10479000.0,-0.47,-0.47,0.0,0.8399,-0.336,-0.3259875,-0.2,-0.28425,-10460000.0,-10474000.0,17505000.0,0.0,17505000.0,2016000.0,0.0,19633000.0,20699000.0,1775000.0,0.0,2575000.0,0.0,0.0,2575000.0,18124000.0,-17505000.0,14000.0,-7361000.0,-21000.0,-7382000.0,16.20936225,0.0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,0.0,0.24146094,4.7095,3.58831132,0.0,0.0,0.0,0.2231,0.809,60597590.4,43092590.4,0.0,0.0,8.622,0.0,-0.13175,0.0,0.0,-0.1088625,17058000,-0.24205,0.0,-0.6541,-0.3706,-0.7258,-0.6786,0.7755,0.7756,-0.2593,-0.35185,0.0,Technology,-54.90196088,0
